strain	2_3_Butanediol	2_Aminoethanol	Acetic_Acid	Adonitol	Anti_Ampic	Anti_Chlor	Anti_Eryth	Anti_Gent	Anti_Kana	Anti_Rif	Anti_Spec	Anti_Strept	Anti_Sulfa	Anti_Trime	Bromo_Succinic_Acid	Cis_Aconitic_Acid	Citric_Acid	D_Alanine	D_Arabitol	D_Cellobiose	D_Fructose	D_Galactonic_Acid_Lactone	D_Galactose	D_Galacturonic_Acid	D_Gluconic_Acid	D_Glucosaminic_Acid	D_Glucose_6_Phosphate	D_Glucuronic_Acid	D_L_Carnitine	D_L_Lactic_Acid	D_L_alpha_Glycerol_Phosphate	D_Mannitol	D_Mannose	D_Melibiose	D_Psicose	D_Raffinose	D_Saccharic_Acid	D_Serine	D_Sorbitol	D_Trehalose	Dextrin	Dyes_AcOr0.006	Dyes_AcOr0.013	Dyes_AcOr0.05	Dyes_Aur0.006	Dyes_Aur0.013	Dyes_Aur0.05	Dyes_MG0.006	Dyes_MG0.013	Dyes_MG0.05	Dyes_Nig0.006	Dyes_Nig0.013	Dyes_Nig0.05	Dyes_PrIo0.006	Dyes_PrIo0.013	Dyes_PrIo0.05	Flavonoid_Apigenin	Flavonoid_Daidzein	Flavonoid_Flavone	Flavonoid_Luteolin	Flavonoid_Naringenin	Flavonoid_Quercetin	Formic_Acid	Gentiobiose	Glucuronamide	Glycerol	Glycogen	Glycyl_L_Aspartic_Acid	Glycyl_L_Glutamic_Acid	Growth_Rate	Hydroxy_L_Proline	I_Erythritol	Inosine	Itaconic_Acid	L_Alaninamide	L_Alanine	L_Alanyl_Glycine	L_Arabinose	L_Asparagine	L_Aspartic_Acid	L_Fucose	L_Glutamic_Acid	L_Histidine	L_Leucine	L_Ornithine	L_Phenylalanine	L_Proline	L_Pyroglutamic_Acid	L_Rhamnose	L_Serine	L_Threonine	Lactulose	M_Inositol	Malonic_Acid	Maltose	N_Acetyl_D_Galactosamine	N_Acetyl_D_Glucosamine	NaCLmM_200	NaCLmM_300	NaCLmM_500	NaCLmM_600	NaCLmM_800	PC1	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PEG_.05	PEG_.10	PEG_.15	PEG_.20	PEG_.25	PEG_LWA	PEG_max	P_Hydroxy_Phenylacetic_Acid	Phenyethylamine	Propionic_Acid	Putrescine	Pyruvic_Acid_Methyl_Ester	Quinic_Acid	Salt_max	Sebacic_Acid	Siderophore	Succinamic_Acid	Succinic_Acid	Succinic_Acid_Mono_Methyl_ESter	Sucrose	Temp_20	Temp_28	Temp_37	Temp_40	Temp_43	Temp_max	Thymidine	Turanose	Tween_40	Tween_80	Uridine	Urocanic_Acid	Xylitol	alpha_Cyclodextrin	alpha_D_Glucose	alpha_D_Glucose_1_Phosphate	alpha_D_Lactose	alpha_Hydroxybutyric_Acid	alpha_Keto_Butyric_Acid	alpha_Keto_Glutaric_Acid	alpha_Keto_Valeric_Acid	beta_Hydroxybutyric_Acid	beta_Methyl_D_Glucoside	bio_1	bio_10	bio_11	bio_12	bio_13	bio_14	bio_15	bio_16	bio_17	bio_18	bio_19	bio_2	bio_3	bio_4	bio_5	bio_6	bio_7	bio_8	bio_9	gamma_Amino_Butyric_Acid	gamma_Hydroxy_Butyric_Acid	metal_Cd	metal_Cu	metal_Hg	metal_Se	metal_Te	metal_Zn	nodule_A17	nodule_R108	other_Brom..Blue	other_Calcofluor	other_Catalse	other_Congored	other_Gelatinase	other_H2S	other_KNO3.8..	other_Ketolactose	other_LB	other_MM	other_Motility	other_Nitrate	other_P..solubilization	other_Peroxidase	other_Starch.hydr.	other_TY	other_Urease24h	other_X.gal	pH_11	pH_5	pH_6	pH_7	pH_8	pH_9	weight_A17	weight_R108
1214	0.14504324684	0.0219560878244	0.586161011311	0.492348636061	0	0	1	0	1	0	1	0	1	1	0.654025282768	0.151696606786	0.0838323353293	0.680638722555	0.860279441118	0.790419161677	0.995342648037	0.152361942781	0.966733200266	0.107119095143	0.259481037924	0.187624750499	0.0904856952761	0.223552894212	0.699933466401	0.831004657352	0.0	0.89620758483	0.860944777112	0.72255489022	0.884896872921	0.850964737192	0.157019294744	0.44377910845	0.988023952096	1.01330671989	0.622089155023	1	0	0	1	1	0	0	0	0	1	1	1	1	1	0	1	1	1	1	NA	1	1.11044577512	1.0618762475	0.0425815036593	0.749168330007	0.375914836993	0.570192947438	0.550232867598	0.779220779423	0.960079840319	0.683965402528	1.0751829674	0.194278110446	0.779108449767	0.604125083167	0.769128409847	0.884231536926	0.789088489687	0.717232202262	0.862940785096	0.812375249501	0.983366600133	0.807717897538	0.705921490353	0.0	0.836992681304	0.121091151031	0.923486360612	0.864271457086	0.588822355289	1.00332667997	0.933466400532	0.0585495675316	0.950099800399	0.312042581504	0.883566200931	1	1	0	0	0	3.90192164375762	0.332300200076558	-0.203762677526436	0.0190879641503522	0.0628559489531502	0.0864825707471457	-0.107555217335554	0.000783700703849276	0.00193735529034314	-0.0149011494053282	-4.84908625151844e-16	-0.254223412365367	-0.623244757591621	0.790243120201647	0.34713428628319	-0.32492668296813	-0.0449388938517424	0.161478934391221	0.273402688059329	1	1	1	1	1	1	0.25	0.0	0.0	0.725216234198	0.161676646707	0.586161011311	0.152361942781	300	0.0	0	1.01796407186	0.671989354624	0.558882235529	1.00864936793	0	1	1	1	0	40	0.456420492349	1.01530272788	0.0	0.00998003992016	1.00133067199	1.10113107119	0.666666666667	0.139055222888	0.996007984032	0.666001330672	0.971390552229	0.61876247505	0.619427811045	0.328010645376	0.27744510978	0.568196939454	1.03060545576	19	142	-120	484	71	21	44	208	70	208	87	112	27	10302	217	-195	412	142	-41	0.564204923486	0.367265469062	1	1	0	1	1	1	2.39045927577373	NA	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	0.0920513996410453	NA
1215	0.0485157288436	0.160168365086	0.490474080638	0.352237483385	1	0	1	1	1	0	1	0	1	1	0.67789100576	0.164820558263	0.0817456801063	0.57288435977	0.916482055826	0.907177669473	1.19627824546	0.139565795304	0.901196278245	0.0	0.144882587506	0.218653079309	0.168808152415	0.151528577758	0.412051395658	0.673238812583	0.0644661054497	0.983606557377	0.890562693841	0.202702702703	0.85999113868	0.485157288436	0.0	0.291758972087	0.759636685866	0.943730615862	0.496455471865	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1.15241470979	0.928444838281	0.552946389012	0.662605228179	0.265175011077	0.676561807709	0.628710677891	0.753768844032	0.89920248117	0.616747895436	1.23349579087	0.0	0.608772707133	0.740363314134	0.750332299513	0.936420026584	0.271156402304	0.747673903412	0.7815684537	0.66393442623	0.792866637129	0.766282676119	0.74235711121	0.124280017723	0.924457244129	0.124280017723	1.07066902969	1.0394328755	0.630704474967	0.890562693841	0.864643331856	0.0	1.10988037218	0.0292423571112	0.802835622508	1	1	0	0	0	3.34579743488161	-0.0405974184574732	0.0295567227284744	-0.000834620087225749	-0.0234166109122485	0.0202039086316524	-0.0360242378225148	-0.058433905798613	0.010835894084399	0.00475786944991387	-2.57856418881883e-16	-0.0836219919631982	1.67833378005406	-0.28345532828871	-0.07452444658126	0.344496620800961	0.0129047908454893	0.184213025061473	-0.135243311545147	1	1	1	1	1	1	0.25	0.0544971200709	0.143553389455	0.602126716881	0.174124944617	0.815463003988	0.0	300	0.0	0	0.0558263181214	0.711785556048	0.413380593708	0.869295525033	0	1	1	1	0	40	0.408728400532	1.02813469207	0.0	0.0	0.846699158175	1.13447053611	0.49579087284	0.0684536996012	0.934426229508	0.130926007975	1.02946389012	0.611431103234	0.854674346478	0.0937084625609	0.418032786885	0.618741692512	0.862649534781	63	205	-100	735	113	20	51	307	66	307	66	123	26	11782	288	-180	468	205	-100	0.549623393886	0.0857332742579	1	1	0	1	1	1	0.102390114998335	NA	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	-0.0665509663146101	NA
1220	0.277540106952	0.163636363636	0.421122994652	0.0441176470588	1	0	1	0	1	0	1	0	1	1	0.616042780749	0.197326203209	0.456417112299	0.930481283422	0.802941176471	0.960962566845	1.3179144385	0.192513368984	0.786096256684	0.0617647058824	0.0521390374332	0.200534759358	0.0409090909091	0.0256684491979	0.127540106952	0.692245989305	0.0994652406417	0.612032085561	0.786898395722	0.297593582888	0.766042780749	0.0729946524064	0.0529411764706	0.141978609626	0.774064171123	0.71871657754	0.48128342246	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1.26737967914	1.00267379679	0.441176470588	0.57513368984	0.466042780749	0.0489304812834	0.616844919786	0.759493670694	0.913636363636	0.0449197860963	1.18475935829	0.072192513369	1.79679144385	0.807754010695	0.570320855615	1.01550802139	0.577540106952	0.528609625668	0.758823529412	0.0	0.563903743316	0.429144385027	0.901604278075	0.192513368984	1.26096256684	0.218181818182	0.664973262032	1.00187165775	0.564705882353	0.0304812834225	0.859893048128	0.0224598930481	0.830213903743	0.245454545455	0.646524064171	1	1	1	0	0	3.34579743488161	-0.0405974184574732	0.0295567227284744	-0.000834620087225749	-0.0234166109122485	0.0202039086316524	-0.0360242378225148	-0.058433905798613	0.010835894084399	0.00475786944991387	-2.57856418881883e-16	-0.0836219919631982	1.67833378005406	-0.28345532828871	-0.07452444658126	0.344496620800961	0.0129047908454893	0.184213025061473	-0.135243311545147	1	1	1	1	1	1	0.25	0.0200534759358	0.0585561497326	0.579144385027	0.35614973262	0.284759358289	0.244652406417	500	0.0	0	0.244652406417	0.848663101604	0.360962566845	0.904812834225	1	1	1	1	0	40	0.757219251337	0.933689839572	0.110695187166	0.00160427807487	1.15026737968	0.922459893048	0.12192513369	0.0705882352941	0.777272727273	0.0	0.816577540107	0.321657754011	0.435561497326	0.15	0.116310160428	0.0136363636364	0.458823529412	63	205	-100	735	113	20	51	307	66	307	66	123	26	11782	288	-180	468	205	-100	0.47486631016	0.0457219251337	1	1	0	1	1	1	-13.4210790908401	-7.66089617430582	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	-0.29436398391768	-0.113566640290863
1221	0.188235294118	0.180392156863	0.826666666667	0.523137254902	1	1	1	0	1	0	1	0	1	1	0.605490196078	0.08	0.12	0.447058823529	0.683921568627	0.88	1.03529411765	0.148235294118	1.00862745098	0.221176470588	0.105882352941	0.0	0.124705882353	0.0	0.436078431373	1.08705882353	0.121568627451	0.425882352941	0.909019607843	0.643137254902	1.04392156863	0.446274509804	0.0	0.124705882353	1.02117647059	1.04549019608	0.67137254902	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1.52392156863	0.992941176471	0.454901960784	0.641568627451	0.327058823529	0.660392156863	0.574117647059	0.797872340638	0.771764705882	0.69568627451	1.46039215686	0.038431372549	0.500392156863	0.529411764706	0.0329411764706	1.11137254902	0.553725490196	0.364705882353	1.03215686275	0.501960784314	0.469803921569	0.723137254902	0.393725490196	0.041568627451	0.936470588235	0.152156862745	0.570980392157	0.907450980392	0.229019607843	0.221176470588	0.879215686275	0.0	1.08392156863	0.187450980392	0.899607843137	1	1	1	0	0	-0.20235386492602	0.0724195145676348	0.100384913803725	-0.0440591867257635	-0.00278001078478158	-0.0250350503861558	0.0478670002780324	0.0476359194565812	0.0221233874609937	0.00682917331246277	-9.63583041141648e-17	2.30233925236342	-1.33336441554257	0.259471869857216	-0.143847316398215	-1.2206645327472	1.12363729145019	0.0587605548960254	-0.166644388089273	1	1	1	1	1	1	0.25	0.0	0.100392156863	0.178039215686	0.192941176471	0.518431372549	0.0227450980392	500	0.00549019607843	0	0.469803921569	0.909019607843	0.627450980392	0.701176470588	1	1	1	1	1	43	0.323137254902	0.772549019608	0.0	0.289411764706	0.983529411765	1.52235294118	0.480784313725	0.164705882353	1.26352941176	0.133333333333	0.638431372549	0.661960784314	0.596078431373	0.211764705882	0.214901960784	0.756862745098	0.722352941176	113	211	16	195	30	5	42	81	24	26	72	135	39	7573	313	-32	345	20	204	0.30431372549	0.0847058823529	1	1	0	1	1	1	-7.76849708119428	NA	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	-0.198253433736557	NA
1222	0.19140625	0.159375	0.56484375	0.465625	1	0	1	0	1	0	1	0	1	1	0.68515625	0.0	0.0	0.53359375	0.9109375	0.78515625	1.03671875	0.29296875	0.959375	0.13671875	0.19140625	0.1875	0.05	0.2	0.56640625	1.04765625	0.05390625	0.9921875	0.80859375	0.9921875	0.56796875	0.13359375	0.08671875	0.225	0.9484375	0.99140625	0.58671875	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.87421875	0.95546875	0.52265625	0.63515625	0.3	0.78203125	0.6890625	0.804289544452	0.87734375	0.74453125	1.315625	0.0	0.65234375	0.8	0.83203125	1.09296875	0.80546875	0.91015625	0.97421875	0.89609375	0.9375	0.74765625	0.66953125	0.13828125	0.8984375	0.090625	0.85	0.9796875	0.59296875	0.8890625	0.9421875	0.12265625	1.0984375	0.1921875	0.784375	1	1	1	0	0	-0.20235386492602	0.0724195145676348	0.100384913803725	-0.0440591867257635	-0.00278001078478158	-0.0250350503861558	0.0478670002780324	0.0476359194565812	0.0221233874609937	0.00682917331246277	-9.63583041141648e-17	2.30233925236342	-1.33336441554257	0.259471869857216	-0.143847316398215	-1.2206645327472	1.12363729145019	0.0587605548960254	-0.166644388089273	1	1	1	1	0	1	0.2	0.0	0.21796875	0.59140625	0.12109375	0.6515625	0.23046875	500	0.0	0	0.253125	0.82734375	0.75	1.00390625	1	1	1	1	0	40	0.3453125	1.040625	0.0	0.0	1.0125	1.275	0.59453125	0.11171875	0.959375	0.1375	1.028125	0.70546875	0.6375	0.14609375	0.2453125	0.7234375	0.575	113	211	16	195	30	5	42	81	24	26	72	135	39	7573	313	-32	345	20	204	0.54140625	0.4234375	1	1	0	1	1	1	-2.08218166823763	NA	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	-0.0110736506728857	NA
1225	0.219327093347	0.134328358209	0.812041487478	0.304325828485	1	1	1	1	1	0	1	0	1	1	0.509992410827	0.107766253478	0.201113078674	0.648115355426	0.812800404756	0.763470781685	0.92587907918	0.238300025297	0.873513786997	0.162408297496	0.0	0.0986592461422	0.0629901340754	0.113837591703	0.196559575006	0.7422210979	0.0872754869719	1.21047305844	0.73463192512	0.823425246648	1.07538578295	0.637490513534	0.198077409562	0.285352896534	0.963066025803	0.764988616241	0.511510245383	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1.12167973691	0.935745003795	0.668606121933	0.607133822413	0.248165949911	0.553250695674	0.156336959271	0.81081081103	0.796863141918	0.519858335441	1.44421958007	0.0197318492284	0.721730331394	0.669365039211	0.712623324058	0.976726536807	0.757399443461	0.729319504174	0.91070073362	0.913736402732	0.491778396155	0.792309638249	0.498608651657	0.0819630660258	0.772577789021	0.200354161396	0.861371110549	0.966101694915	0.377940804452	0.836326840374	0.896281305338	0.0819630660258	0.951682266633	0.179104477612	0.844674930433	1	1	1	0	0	-0.364945090296312	0.0345931030993637	0.0729554728346826	-0.0233591321558478	-0.0438105247511932	-0.0339705836653767	-0.000856108810700137	0.0224448464878598	-0.0093896463440578	0.00190135920061182	9.20815865687279e-17	2.12537973290743	-1.24075161896962	0.220277029296255	-0.27459370858114	-1.04790515247884	1.03456824761677	0.135132991129984	-0.0958936598475625	1	1	1	1	1	1	0.25	0.0	0.155578041993	0.699721730331	0.110043005312	0.936503921073	0.220844927903	500	0.115355426259	0	0.462180622312	0.544143688338	0.408297495573	1.02150265621	1	1	1	1	0	40	0.333164685049	1.2704275234	0.0136605110043	0.0	1.06248418922	0.934986086517	0.814318239312	0.0250442701746	1.05261826461	0.0819630660258	1.0116367316	1.07766253478	0.669365039211	0.293700986592	0.446243359474	0.346825196054	0.940298507463	117	214	24	251	35	6	42	99	27	32	91	133	38	7403	317	-27	344	29	209	0.327852264103	0.302049076651	1	1	0	1	1	1	1.86006052619248	0.74905078752751	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	-0.361493766981352	0.143233359709137
1227	0.118627207162	0.0574483959214	0.85202685899	0.467794081074	1	1	1	0	1	0	1	0	0	1	0.342452126337	0.200696344193	0.200696344193	0.132802785377	0.829644367073	0.814722705795	0.990052225814	0.0716239741358	0.928873414573	0.243223078836	0.356627704551	0.252176075603	0.0895299676697	0.276796816712	0.266351653817	0.810246207411	0.0589405620492	0.761004725193	0.808007958219	0.441681173837	0.859487689629	0.252176075603	0.273812484457	0.283511564287	0.802785376772	0.989306142751	0.61178811241	1	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1.52424769958	1.03929370803	0.376771947277	0.396170106939	0.293210644118	0.0328276548122	0.164138274061	0.787401574803	0.689380751057	0.687888584929	1.24372046755	0.156677443422	0.651330514797	0.672966923651	0.678189505098	1.00945038548	0.563292713255	0.708778910719	0.905744839592	0.813230539667	0.389455359363	0.78338721711	0.593882118876	0.179806018403	0.734891817956	0.214871922407	0.89380751057	0.863964188013	0.458095001243	0.757274309873	0.949017657299	0.267097736881	0.959462820194	0.087291718478	0.819945287242	1	1	1	0	0	-0.376622053629122	0.0442399876867017	0.0813443755353849	-0.0472804234616839	-0.0533092049534999	-0.0312377907558439	0.00642898685330032	0.0329133906677115	-0.0286122130179452	0.003197549099278	2.53714379786051e-16	1.9726734731578	-1.36634607975947	0.268315487635503	-0.131740170026217	-1.12315919388803	1.05105528199152	0.174323021030458	-0.130249399639795	1	1	1	1	1	1	0.25	0.0179059935339	0.10295946282	0.690872917185	0.0604327281771	0.619995026113	0.250683909475	500	0.100721213628	0	0.044018900771	0.774434220343	0.607311614026	1.06764486446	0	1	1	1	0	40	0.354389455359	1.04153195722	0.0477493160905	0.0119373290226	0.790848047749	1.00945038548	0.23053966675	0.0492414822184	0.942302909724	0.078338721711	1.05869186769	0.753543894554	0.708032827655	0.157423526486	0.426013429495	0.598358617259	0.68042775429	113	209	25	258	35	7	39	100	30	35	90	132	39	7176	312	-25	337	29	204	0.116388957971	0.410345685153	1	1	0	1	1	1	-3.82755095063609	NA	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	1	0	1	1	1	1	1	-0.0495912995594045	NA
1232	0.268168604651	0.0879360465116	0.518895348837	0.41351744186	1	0	1	0	1	0	0	0	1	1	0.355377906977	0.0	0.0	0.563226744186	0.99636627907	1.04578488372	1.05159883721	0.266715116279	0.816860465116	0.166424418605	0.351744186047	0.232558139535	0.0595930232558	0.266715116279	0.520348837209	0.948401162791	0.156976744186	1.04723837209	0.865552325581	0.642441860465	0.739825581395	0.0545058139535	0.0	0.381540697674	1.01380813953	1.12572674419	0.610465116279	1	1	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0.702761627907	1.02470930233	0.53851744186	0.843023255814	0.297238372093	0.186773255814	0.752180232558	0.705882352775	1.00654069767	0.789970930233	1.35973837209	0.0	0.0218023255814	0.873546511628	0.825581395349	1.09229651163	0.727470930233	0.763081395349	0.941860465116	0.877906976744	0.954941860465	1.11409883721	0.761627906977	0.164244186047	1.08284883721	0.167151162791	0.946220930233	1.12645348837	0.815406976744	1.10101744186	1.03343023256	0.198401162791	1.24636627907	0.234738372093	0.925145348837	1	1	0	0	0	0.151508650036033	-0.105382090038821	0.0891727698282221	-0.0403515385090841	-0.115383815031309	-0.017376987588493	-0.00336184052162671	0.0321242874585561	-0.0320963247019498	-0.00531163045769695	1.77328557921921e-16	1.7913370634409	-1.47704012240068	-0.00488541427397341	0.63629726240827	-3.30248392669418	0.922979222695864	0.360795856085679	0.168819634337945	1	1	1	0	0	1	0.15	0.0261627906977	0.250726744186	0.666424418605	0.161337209302	0.44476744186	0.188226744186	300	0.0	0	0.432412790698	0.787790697674	0.530523255814	0.994186046512	1	1	1	1	0	40	0.553052325581	1.11119186047	0.0	0.0247093023256	1.18677325581	1.42296511628	0.815406976744	0.126453488372	0.954215116279	0.130813953488	1.14534883721	0.853197674419	0.213662790698	0.0	0.521802325581	0.739098837209	0.910610465116	79	163	3	263	34	11	33	96	38	51	83	171	48	6278	291	-62	353	6	159	0.611918604651	0.433139534884	1	1	0	1	1	1	9.14045927577373	-5.16089617430582	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	1	0	1	1	1	1	1	0.0752513996410453	0.21150713774328
1235	0.0942408376963	0.0	0.36387434555	0.512434554974	1	1	1	0	1	0	1	0	1	1	0.366492146597	0.0660994764398	0.203534031414	0.00719895287958	1.09751308901	1.125	1.11976439791	0.0975130890052	1.04777486911	0.0	0.0602094240838	0.301701570681	0.109293193717	0.0	0.826570680628	0.897251308901	0.0261780104712	0.628272251309	0.854712041885	0.909031413613	0.825261780105	0.0451570680628	0.201570680628	0.317408376963	1.1112565445	1.07918848168	0.615183246073	1	1	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0.96335078534	1.15968586387	0.325916230366	0.759162303665	0.361256544503	1.19568062827	0.944371727749	0.759493670694	1.03861256545	0.92277486911	1.19895287958	0.0	0.517670157068	0.128272251309	0.0	1.22840314136	0.932591623037	0.855366492147	1.14986910995	1.05955497382	1.06871727749	0.961387434555	0.718586387435	0.0346858638743	0.901832460733	0.0	1.10994764398	1.04188481675	0.723821989529	0.969895287958	1.17408376963	0.0621727748691	1.22643979058	0.232329842932	1.00523560209	1	1	0	0	0	-0.364945090296312	0.0345931030993637	0.0729554728346826	-0.0233591321558478	-0.0438105247511932	-0.0339705836653767	-0.000856108810700137	0.0224448464878598	-0.0093896463440578	0.00190135920061182	9.20815865687279e-17	2.12537973290743	-1.24075161896962	0.220277029296255	-0.27459370858114	-1.04790515247884	1.03456824761677	0.135132991129984	-0.0958936598475625	1	1	1	1	1	1	0.25	0.0215968586387	0.0196335078534	0.612565445026	0.0261780104712	0.993455497382	0.0903141361257	300	0.253272251309	0	0.47054973822	0.934554973822	0.412958115183	0.808246073298	1	1	1	1	0	40	0.449607329843	1.06020942408	0.0	0.0	1.01701570681	1.27290575916	0.587041884817	0.0399214659686	1.0719895288	0.0490837696335	1.18651832461	0.718586387435	0.0562827225131	0.0	0.509162303665	0.978403141361	0.660340314136	117	214	24	251	35	6	42	99	27	32	91	133	38	7403	317	-27	344	29	209	0.693062827225	0.145287958115	1	1	0	1	1	1	-7.57755095063609	NA	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	0.0273087004405955	NA
1237	0.199713672155	0.150322118826	0.399427344309	0.722619899785	1	0	1	1	0	0	1	1	1	1	0.501431639227	0.0236220472441	0.075161059413	0.40264853257	0.796707229778	0.937365783822	0.965282748747	0.164280601288	1.01360057266	0.0762347888332	0.330708661417	0.234073013601	0.149248389406	0.431639226915	0.338224767359	0.732283464567	0.0998568360773	0.746241947029	0.772011453114	0.541159627774	0.755905511811	0.532569792412	0.221188260558	0.337151037938	0.683965640659	0.935218324982	0.560486757337	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.98031496063	0.915891195419	0.423049391553	0.719398711525	0.217967072298	0.557265569077	0.499284180387	0.73710073692	0.74731567645	0.756979241231	1.19291338583	0.0	0.493915533286	0.617394416607	0.4627773801	1.10701503221	0.644237652112	0.723693629205	0.797780959198	0.894416607015	0.703292770222	0.80744452398	0.529348604152	0.080529706514	0.731209735147	0.182534001432	0.739799570508	0.883679312813	0.478883321403	0.885826771654	1.02970651396	0.254473872584	1.21760916249	0.252326413744	0.838582677165	1	1	1	0	0	-2.51965396836397	-0.300581672946659	0.19916413343773	-0.149930730121361	-0.109846968384769	-0.0555958686430384	-0.0626957844518413	-0.0577254363904249	-0.010594678447019	-0.00625711896624631	3.03603731103275e-16	1.92977475566959	0.631603694033894	0.239637475916339	-1.13780891427212	-1.9817543397545	-1.22837961992742	0.431315990762307	0.369857845153892	1	1	1	1	1	1	0.25	0.205082319256	0.23299928418	0.530422333572	0.105225483178	0.595919828203	0.253400143164	500	0.100930565497	0	0.277022190408	0.631352899069	0.213672154617	0.960987831067	1	1	1	1	0	40	0.450966356478	1.16929133858	0.0	0.0	0.798854688618	1.23801002147	0.627057981389	0.0665712240515	1.07372942019	0.236220472441	0.968503937008	0.840730136006	0.624910522548	0.196492483894	0.46170365068	0.449892627058	0.534717251253	161	240	83	522	114	1	90	287	7	7	287	162	47	6207	358	19	339	83	240	0.426270579814	0.254473872584	1	1	0	1	1	1	11.8874195821811	-12.6608961743058	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	0.124503867062993	0.0526071377432797
1248	0.107043127521	0.061433447099	0.642724170028	0.705553831834	1	0	1	1	0	0	1	1	1	1	0.749301892647	0.0260626745268	0.107508532423	0.79304995346	0.847036922122	0.927086565312	0.989450822215	0.344865032578	0.96990381632	0.0870307167235	0.031647533354	0.138690660875	0.0986658392802	0.151721998138	0.36161960906	0.937325473162	0.0767918088737	0.863326093702	0.802358051505	0.706019236736	0.768383493639	0.557089668011	0.0995966490847	0.375116351226	0.864722308408	0.993639466336	0.517530251319	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0.718585169097	0.961991932982	0.503568104251	0.735339745579	0.304840210984	0.539404281725	0.443065466956	0.688073394653	0.820974247595	0.837263419175	1.01085944772	0.0	0.603164753335	0.802358051505	0.493794601303	0.943375736891	0.10471610301	0.731616506361	0.845640707415	0.76233322991	0.816320198573	0.822835867204	0.704157617127	0.148929568725	0.830282345641	0.0753955941669	0.811200744648	0.789326714241	0.6576171269	0.863791498604	0.925690350605	0.0819112627986	1.0066708036	0.279242941359	0.874030406454	1	1	1	0	0	-2.47533985727904	-0.228731570778916	0.223271952925813	-0.185348439626113	-0.114911396296238	-0.0426766793949303	-0.0352398982983171	-0.0530954991224792	0.0371472975551194	-0.0117395194167941	-6.73676271533395e-17	1.8101330090069	0.198392132624498	0.596925368241104	-0.725079790080027	-1.77451393076776	-1.1423810099591	0.313178404789523	0.207058918893856	1	1	1	1	1	1	0.25	0.0637604716103	0.255507291343	0.6576171269	0.134036611852	0.67390629848	0.11309339125	500	0.110300961837	0	0.0	0.769779708346	0.506825938567	1.0062053987	1	1	1	1	0	40	0.308098045299	1.00573999379	0.0283896990382	0.0553831833695	0.938721687868	0.995501085945	0.580359913124	0.0567793980763	1.00434377909	0.0940117902575	0.980608129072	0.691591684766	0.607818802358	0.0121005274589	0.656686317096	0.681818181818	0.598976109215	158	230	82	472	105	1	88	262	7	7	262	151	48	5889	342	28	314	82	230	0.487744337574	0.397921191437	1	1	0	1	1	1	-1.39760988500166	1.89324867110254	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	0.15117403368539	0.00173020610518284
